0,1,2,3,4,5
7.622251694817073,136.72395384816727,0.36014744580277125,1.1,2.0,-2.782425800216152e-15
60.33976656267658,116.62490021621392,0.04944547325784776,1.1000150000000002,4.0,6.075863536633921e-17
49.386335661609806,59.18456054610685,0.03184398888959461,1.10003,3.0,1.3578566653532332e-12
59.697823428019994,119.55023544864504,0.4174452847924518,1.1000450000000002,1.0,1.3756749414253869e-15
32.8394186391375,57.134817990369136,0.3509277070559258,1.10006,4.0,0.0002586159786081046
97.27102684644443,21.886820418629878,0.142482868750464,1.1000750000000001,4.0,0.08106325586655556
66.56477920566044,116.52039194306744,0.4858507385004355,1.10009,5.0,0.00011677888170564292
14.860509278384637,116.63749355437803,0.905485901299217,1.100105,2.0,6.910830126066836e-11
97.4694801562133,47.48750748923297,0.3150713443808635,1.10012,5.0,0.04820179567670349
61.235933250025575,105.49831097895071,0.09424141561388433,1.100135,1.0,3.168943403915019e-16
95.31444336732179,131.658906833994,0.6721496913717855,1.1001500000000002,4.0,0.0001021239709604006
66.23373734067303,59.41822270187698,0.7396572865144356,1.100165,3.0,0.005667966320911189
64.08735819774861,54.4984327927443,0.6566396910423467,1.1001800000000002,3.0,0.006269105768527324
36.82378012471601,25.54413484430758,0.2072520699567546,1.100195,2.0,0.0005404378595894489
13.042367547607048,111.78160003080387,0.9704173548571933,1.1002100000000001,2.0,6.144167217442553e-10
27.917794518709915,13.437760437905977,0.5253090540683591,1.100225,3.0,0.13148159232114026
65.15815732144368,128.52009410607917,0.4751608606055323,1.10024,2.0,2.9072059737528034e-11
90.0364051595371,99.25956548515903,0.20390015224229652,1.100255,2.0,5.5352299792941446e-12
34.43286549727582,15.943945346134953,0.1765508674637496,1.10027,3.0,0.032264302223947515
13.888185875518333,115.21684062582034,0.8703149579266986,1.1002850000000002,1.0,1.1450946064748044e-14
65.06338763538304,75.01013607097815,0.04986022937294432,1.1003,2.0,-3.540099046093231e-15
75.09238853153437,53.727682018233644,0.02714533808672981,1.1003150000000002,1.0,1.6273813166423766e-16
39.912907340751225,112.20925779720055,0.7156134020376111,1.10033,4.0,4.4155800236984005e-06
