actual,model,stock
103.503,108.22851989481927,10.31
103.843,107.95593266508675,10.17
104.511,104.9163455381056,10.31
105.075,108.87737294247532,10.64
105.108,108.3419854325742,10.37
104.957,108.62756747667764,10.51
104.672,108.04675764246475,10.24
104.256,108.69788180274719,10.57
104.461,108.37786303355608,10.45
104.327,108.95483799757973,10.75
104.753,109.03506053022308,10.75
105.202,108.8802215791639,10.66
105.694,108.79148584453336,10.64
106.425,108.87508369597937,10.69
107.227,108.96657343530734,10.76
107.182,109.04318413382842,10.78
107.441,108.65394906563536,10.6
107.033,108.45400603071897,10.57
106.883,108.648640882812,10.63
106.749,108.44892123044924,10.54
106.673,108.71440347790424,10.65
106.589,108.39521327750239,10.46
106.593,108.55848357996226,10.56
106.565,108.93146948014228,10.77
107.455,109.10274868815367,10.9
108.255,109.4752065307718,11.04
108.374,109.31150147134642,11.01
108.464,109.26311936036903,11.01
108.8,109.59970263195444,11.16
109.114,109.77042640371857,11.29
109.245,110.41326551979122,11.56
109.462,110.0439634971704,11.41
109.2,109.97620865199437,11.38
109.101,109.74570183661284,11.28
109.099,109.37972937988624,11.11
109.366,109.45208338537643,11.15
109.405,109.21866934413751,11.04
109.618,108.99641988025833,10.96
109.957,109.32476560946989,11.15
110.173,109.2542629268227,11.1
110.159,109.495791059894,11.2
110.192,109.27705338973163,11.14
110.187,109.43503939659126,11.2
110.252,108.93494600827654,10.97
110.573,108.67465705549061,10.85
111.164,108.88890969433105,10.98
111.241,108.843082912764,10.96
110.986,108.70460942619744,10.92
110.606,107.61375587450125,10.45
110.469,108.28941940419901,10.76
110.532,108.10974145308359,10.7
110.345,108.27447432877523,10.76
110.244,109.09692636279699,11.19
110.435,108.57132115546052,10.92
110.548,108.85232588910796,11.04
110.424,108.71701838929492,10.98
110.373,108.0048588291174,10.68
109.558,106.78849910043085,10.08
108.994,106.42623035284562,9.91
109.091,105.89659933933127,9.68
108.06,105.80598666998495,9.62
107.503,105.47354799684877,9.48
108.225,106.31590847466661,9.9
108.412,106.16029101220354,9.83
108.86,106.43748928292845,9.97
109.165,106.26867551807096,9.91
108.923,106.55162285604078,10.07
109.061,106.93954439726122,10.32
109.113,106.76458367644037,10.3
109.139,107.13347938853512,10.48
109.384,107.23643079701293,10.57
109.462,106.89787892407438,10.47
109.528,106.77581096210969,10.45
109.331,106.52325060594538,10.35
108.637,106.27238780994877,10.23
108.858,106.16911889087629,10.22
108.995,106.82465925383552,10.62
108.872,107.17092915311453,10.81
109.255,106.75235452845126,10.63
109.281,106.76829171741066,10.66
109.491,107.16107676575184,10.87
109.293,106.6608248282037,10.69
109.277,105.88779349534259,10.34
108.469,104.9693671260367,9.92
108.271,103.80060262658432,9.38
108.284,103.73824184583609,9.41
108.313,104.06118039230645,9.63
108.995,105.13438017018608,10.19
109.384,105.02623846703699,10.12
110.414,105.76936574349631,10.5
110.729,105.82904638087155,10.57
111.709,107.15520738293733,11.27
111.744,107.98216672632985,11.69
111.259,107.47854706986729,11.51
111.313,107.9745839628965,11.75
111.858,108.38772024058355,12.03
111.895,108.71714587295526,12.21
112.144,108.37804740516646,12.05
112.088,108.74949929087494,12.25
112.521,108.594727739064,12.22
112.772,109.13684236365353,12.52
112.948,110.09454301066957,13.02
112.781,109.92217795179843,12.96
112.771,109.77461227886099,12.93
112.728,108.63714313004046,12.47
112.962,109.42986420473494,12.89
112.825,109.69669331770135,13.02
112.99,109.7128800699233,13.03
113.161,109.98267584149261,13.2
113.053,109.65921029534927,13.11
112.976,109.3190671925233,12.97
113.006,109.33486880276934,13.0
112.881,108.78392332461657,12.76
112.847,108.08506285203654,12.45
112.873,107.8231672917981,12.41
112.913,108.49038567531971,12.73
113.01,108.35819256034985,12.69
113.135,108.41658304349274,12.74
113.195,108.01106389749387,12.57
112.739,107.30409088203317,12.32
112.735,106.93976164231223,12.17
112.742,108.11579040225874,12.75
112.816,107.83825733698782,12.66
112.831,107.83847671836969,12.76
112.896,107.80329180313524,12.79
112.86,107.75842252285298,12.81
112.854,107.76833132465565,12.8
113.322,108.18247386466184,12.89
113.185,105.59039901684011,13.17
113.243,110.2208012235557,13.79
113.175,110.94665552381596,14.1
113.153,110.20706683684004,13.69
112.877,110.57522189939633,13.75
112.364,111.21902577590231,14.07
112.498,111.02601321894294,13.96
112.546,111.20193412975689,13.97
112.642,110.92650186757317,13.8
113.018,110.89573309848113,13.63
113.043,111.20263473781509,13.77
113.174,111.23494560468725,13.75
112.998,111.26702608271715,13.73
112.888,111.15493148647073,13.56
112.85,111.12735849133166,13.49
112.65,110.48906818950634,13.16
112.399,111.48249639604752,13.6
112.457,110.37391725711555,13.05
112.838,111.00584932888425,13.21
112.88,111.45295416250252,13.4
113.245,111.67217488588156,13.5
113.477,112.21599402314634,13.72
113.851,112.14902439836267,13.63
114.122,112.61990288002873,13.78
114.077,112.80336186291923,13.84
114.238,112.80179780921658,13.83
114.706,112.82891131932843,13.81
114.731,113.12958313557621,13.91
114.7,114.3264984528356,14.43
114.57,113.93252885150162,14.17
114.8,113.20729772443609,13.76
114.812,113.83766749388025,14.08
114.739,114.49992528994649,14.3
114.49,114.47498147149449,14.3
114.512,115.16499061629347,14.66
113.899,114.95536462748596,14.54
113.325,114.88753671600251,14.45
113.778,115.54753813435015,14.7
113.752,114.73027153472425,14.23
113.542,114.4277934553377,14.06
113.215,114.116689181452,13.86
112.721,114.2307514219094,13.89
112.27,114.21718364135565,13.8
112.409,114.56161580625714,13.98
112.641,114.60664053908846,13.95
113.258,113.46248107627586,13.29
112.98,112.67881445398852,12.85
112.913,113.1930657186254,13.0
113.008,113.1154972581373,12.9
112.879,113.54863461815339,13.13
112.784,113.43795873641321,13.06
112.887,113.5750916815999,13.08
112.9,113.93598175419626,13.15
112.946,113.44392219767076,12.89
112.912,113.48929934185604,12.88
112.899,114.12867823070182,13.21
112.891,113.62947973990266,12.87
111.064,111.22810118979359,11.39
108.907,110.59057172985551,10.99
108.595,109.89848544837565,10.6
108.537,110.18046930273131,10.7
108.443,110.59855904542923,10.87
110.403,110.79552136772541,10.97
110.278,110.61569271430169,10.87
110.783,110.8215006668895,10.95
110.91,110.2849715574855,10.65
110.952,110.47712876839458,10.71
110.877,110.36391773071495,10.63
110.652,110.37509534267615,10.64
111.056,110.603641523985,10.76
111.16,110.77941802098745,10.85
111.348,110.5238958485349,10.7
111.026,109.89583624328004,10.29
110.971,110.04375120421221,10.38
111.387,109.48670321894042,10.01
111.275,110.20889301332761,10.45
111.155,110.0387524098087,10.27
111.057,110.63381860789302,10.61
110.93,110.94008706864393,10.77
110.911,110.89573982041065,10.73
110.935,110.65020990304282,10.57
111.0,110.7592799304253,10.61
110.839,110.33255928569436,10.34
110.738,110.37747928735692,10.37
110.72,110.44476806596448,10.37
110.681,110.49992256796104,10.39
110.751,110.19039898279996,10.15
110.591,110.13105909321843,10.1
110.349,110.07794747702525,10.07
110.145,110.44566145732813,10.28
110.39,110.70158882924663,10.45
110.464,110.88461069652558,10.51
110.529,110.74326373771426,10.41
110.401,110.86355918101837,10.46
110.558,111.37265089456966,10.76
110.756,111.32370079383672,10.69
110.94,111.53589247080238,10.77
111.188,111.54476370803054,10.78
111.397,111.7264933084202,10.88
111.699,112.16494210385208,11.14
111.819,111.94622240891188,11.02
112.173,112.2927708089938,11.14
112.331,112.20727116820979,11.12
112.224,112.31898995215155,11.15
112.235,112.34057695530063,11.18
112.281,112.30788384297358,11.11
112.367,112.04196082928142,10.93
112.469,111.79691624671537,10.78
112.526,111.6589722410714,10.68
112.851,111.70937859661055,10.7
113.036,111.72607589122744,10.66
113.031,111.76905590653803,10.76
112.749,111.65216913486343,10.69
112.584,111.25019252637135,10.42
112.673,110.83501485580193,10.17
112.545,111.05569960695904,10.26
112.712,110.92058828149399,10.16
112.929,111.02218244635804,10.2
113.118,111.64501477618788,10.59
113.241,111.89649131787453,10.77
113.303,111.71023856166816,10.57
113.306,111.63707599826105,10.51
113.367,111.6444493565848,10.49
113.197,111.68166993757573,10.56
113.207,111.50076121746471,10.42
113.217,111.26001687233354,10.24
113.265,107.58854089249053,10.12
112.985,110.59412402591954,9.91
113.078,110.82993596617504,10.1
113.087,110.83579890928718,10.11
113.084,110.58312398953244,9.95
113.069,110.45870701534248,9.89
113.186,110.43310875680122,9.85
113.187,110.19785424778455,9.73
112.849,109.99054325876568,9.57
112.74,110.30076831803572,9.81
112.862,110.76499232291968,10.11
112.994,110.5442291858497,9.97
113.038,110.6706155421465,10.06
113.001,110.94850903998852,10.28
112.82,110.87743165657632,10.21
112.719,110.96323745363784,10.29
112.721,110.45897998166166,9.99
112.735,110.58340971134643,10.05
112.834,110.84387538599601,10.23
112.951,111.07397761995746,10.39
113.108,110.82952423454701,10.25
113.087,111.00011305580709,10.4
113.028,111.2150596278697,10.58
112.816,111.17415176649035,10.53
112.738,111.02987709138782,10.44
112.56,111.05410966748512,10.48
112.543,110.9260618814222,10.43
112.558,110.90008518782082,10.39
112.545,110.81586560122845,10.34
112.504,110.73082050505155,10.26
112.555,110.77010171449157,10.31
112.219,110.5965547569621,10.17
112.259,110.66026136170872,10.22
112.221,110.79896635209687,10.35
112.279,110.94006040378684,10.44
112.226,111.29901626187117,10.72
112.124,110.99382143848769,10.52
112.134,111.1896186615845,10.66
112.177,110.988817489913,10.56
112.222,111.0109756159069,10.57
112.229,111.05933512803512,10.61
112.302,110.99004049701637,10.57
112.29,110.93644566146435,10.57
112.318,110.9115102909852,10.56
112.303,110.70039826298132,10.44
112.177,110.93765958445098,10.58
112.27,110.66505013624821,10.43
112.371,110.97481027716957,10.62
112.493,110.65862327782489,10.41
112.586,110.33258479666185,10.21
112.501,110.39514176402585,10.26
112.359,110.22502751593655,10.15
111.876,109.12733502881257,9.4
111.961,109.13255682071876,9.41
112.145,109.33223309004939,9.6
112.203,109.61177000926337,9.8
111.771,109.71715950115808,9.88
111.632,110.06851372987285,10.16
111.29,109.78458450253,9.97
111.278,109.76494687302292,9.98
111.092,109.58261874806487,9.86
110.887,109.62985157984272,9.9
110.871,109.44499514979549,9.83
110.73,109.54436231242117,9.94
110.366,109.51019216014176,9.97
110.568,109.77710812170609,10.18
110.534,110.02836264366378,10.35
110.001,109.79129320927312,10.29
110.169,109.66003187268626,10.27
110.611,109.89742259477353,10.43
110.858,109.97828857125936,10.57
110.565,109.7641212668783,10.45
110.579,109.94511832064734,10.6
110.574,109.72470264379332,10.46
110.483,109.53391341754269,10.41
110.41,109.60004396253574,10.51
110.421,109.57473622462723,10.58
110.523,109.62621589050484,10.64
110.636,109.48995530974385,10.53
110.544,109.25802608197532,10.48
110.323,108.9781247316626,10.31
110.233,109.92899382072294,11.03
110.429,109.82215431151113,10.98
110.491,109.40340645706418,10.79
110.684,108.76011192987842,10.28
110.812,108.65237492334076,10.23
110.847,108.59912579428341,10.31
110.768,108.47387100121561,10.19
110.678,108.13071407146793,10.08
110.523,108.04127272016068,10.06
110.461,107.86972696784905,10.03
110.377,107.71711878329002,9.92
110.159,108.05866958599665,10.21
110.2,107.86738651598311,10.12
110.185,107.35762934572475,9.79
110.046,106.94285217685263,9.62
109.674,107.14065338121391,9.81
109.407,106.97215061147435,9.82
108.381,106.85714996208303,9.67
108.969,106.71402968012566,9.66
109.104,106.48403297151744,9.61
109.445,106.24988049650001,9.5
109.477,106.42536689986503,9.72
109.646,106.20013016866066,9.56
109.81,106.08808521214331,9.6
110.121,106.14910574007716,9.75
110.175,106.25165774381726,9.79
110.093,105.95651952374625,9.6
110.082,105.86043886840447,9.53
110.02,105.52525823801841,9.36
109.827,105.57295505033741,9.39
109.773,105.40381225294261,9.38
109.839,105.67789847507765,9.53
109.74,105.38678938052885,9.38
109.477,104.9496879252506,9.14
109.618,105.25329830879102,9.43
109.666,105.40157372880225,9.53
109.721,105.45175911172387,9.69
109.665,105.34320994677374,9.75
109.697,105.07179982409593,9.75
109.8,104.90261270472617,9.63
110.023,104.8674442032299,9.63
110.082,104.78070811281762,9.64
109.965,105.08252623450271,9.92
110.016,105.31021747549462,10.04
109.797,105.02749305629868,9.94
109.209,101.82069562551249,10.19
109.155,105.1674584665755,10.19
108.977,105.03244866584447,10.21
109.057,105.04004852158468,10.23
109.164,104.99932358606418,10.27
109.211,105.33169638244799,10.51
108.916,105.21406447713929,10.55
108.389,104.13976048092952,10.03
108.455,103.92764746231472,9.87
108.617,103.77821613188412,9.86
108.417,103.54812388291862,9.68
107.798,102.87027150598834,9.24
107.56,102.32636751375775,9.06
107.95,102.388896515153,9.25
107.611,102.12306244962538,9.21
107.163,102.21951882265249,9.31
107.185,102.3737118290571,9.53
107.243,102.68196129501187,9.76
107.553,102.69403331173383,9.73
107.168,102.39924901999376,9.59
106.23,102.01246544949069,9.64
105.456,102.14547665938741,9.74
105.537,102.28467547449387,9.93
106.262,102.37877264761448,10.01
106.181,100.18822520809995,9.08
105.886,100.21519272252596,8.95
105.52,99.89222036211805,8.91
105.732,100.18793197568955,9.08
105.937,100.28482160125245,9.11
105.91,100.21342934239382,8.97
105.717,100.18482486657855,8.93
104.932,99.11766820623163,8.58
105.071,98.97907722046058,8.47
103.791,98.93941748155169,8.25
104.605,98.98363474668744,8.44
103.796,99.14658564249204,8.28
103.578,98.8555002477305,7.83
103.241,98.48815000301624,7.97
103.003,98.28383153817431,7.89
101.487,97.63080872252085,7.38
99.352,96.81802024710947,6.89
99.777,97.15571512932868,7.27
100.98,97.62238896524451,7.69
100.979,96.98062384444465,7.35
100.607,96.87554922395505,7.38
99.805,96.96603719264425,7.63
99.096,96.89144163352569,7.59
100.543,97.17374238879506,7.98
101.052,97.37559923818962,8.01
100.678,97.5657439820144,8.15
100.372,97.11583483263426,8.14
100.273,96.58492750915079,8.25
100.452,96.58808896649896,8.09
100.557,96.50784807249835,8.12
100.786,96.09012265710008,8.15
100.586,95.68163800817192,7.94
101.137,96.12569868195457,8.22
101.274,95.96076950833992,8.04
101.488,95.71253294188665,7.85
101.502,95.55620852214015,7.99
101.608,95.5535391377837,8.08
101.498,94.93044684880813,7.79
101.1,94.66305334119747,7.68
101.221,94.68496830343275,7.72
101.026,94.55170358262917,7.73
100.789,94.24321713027847,7.7
100.431,94.25842458026614,7.55
100.349,94.30564504513582,7.64
100.409,93.85087580700014,7.51
100.38,93.66055507298411,7.5
100.326,93.58868783455122,7.72
100.18,93.25246891468078,7.49
100.124,92.72839960294904,7.34
99.808,92.26830123875422,7.18
99.221,92.20570276067168,7.16
98.933,91.72556849234381,6.76
97.845,91.41982914532467,6.53
97.912,91.25574894882232,6.61
97.528,91.11855862460777,6.7
97.548,91.05261651088877,6.75
97.014,91.17935961230239,7.01
96.747,91.7546530680337,7.24
96.673,90.97930048844756,6.75
95.996,90.81166858518088,6.68
95.125,90.36745966402944,6.26
95.482,90.35405728704886,6.33
95.802,90.18642288718374,6.2
95.419,90.29367986516417,6.24
95.499,90.3506544498428,6.51
95.622,90.14080027328762,6.53
95.716,90.16113830968334,6.78
95.673,89.89986991803849,6.63
95.096,90.18508321394128,6.75
95.191,90.28642225504564,6.78
95.261,90.4105399319624,7.01
95.098,90.65795709720348,7.06
95.264,90.65684349600527,7.07
95.786,90.86397160810014,7.22
96.565,90.93901369388811,7.35
96.989,90.09638930492648,7.05
96.882,89.62190369799231,6.93
96.935,89.73572714427706,7.02
96.943,89.36797217989174,6.88
96.848,89.19799335178934,6.97
96.586,89.01273608935729,6.94
96.368,88.77082870178414,6.87
96.159,88.03088915870413,6.52
95.058,86.74753161638296,6.17
93.053,85.33020685354626,5.94
91.704,84.30338073570117,5.8
91.592,85.08818116175486,5.92
90.623,84.84289056241272,5.68
90.389,85.14057632907681,5.89
90.631,84.79591492227614,5.91
90.445,85.15024453275942,5.92
90.178,84.72414600664645,5.64
89.483,84.98070202230923,5.95
89.139,84.63403719251599,5.95
88.668,84.4994775756556,5.87
88.023,84.33407843863225,5.79
86.994,84.34684079092497,5.67
86.956,84.37242997539532,5.7
86.844,84.56054960624978,5.57
86.856,84.29658706697819,5.43
87.16,84.43605234734491,5.57
87.413,84.29898678600611,5.6
87.314,80.98913839157565,5.43
86.974,84.1954626409241,5.52
86.629,83.63975368723389,5.36
86.22,83.51669443775424,5.11
86.259,83.92948721030479,5.26
86.255,84.260836240952,5.36
86.352,84.65332417067701,5.69
86.564,84.51169457707766,5.53
86.249,84.89621088725029,5.6
86.767,85.10847611302371,5.48
87.477,85.30781191966473,5.6
87.346,84.8996800556047,5.22
86.878,85.55314103813016,5.51
87.69,86.12632172107104,5.72
88.541,86.16196823940335,5.8
88.641,86.32821310613589,5.77
88.556,85.58142179312169,5.4
88.387,85.5356773545325,5.42
88.182,85.8486988016182,5.53
87.887,85.3472424046321,5.5
87.403,85.63796465056771,5.59
87.121,85.44103656226054,5.45
86.819,86.02473841989067,5.68
86.826,86.16804638464038,5.71
86.853,86.40591757678098,5.86
86.856,86.57543186807409,5.77
86.443,86.55806962009872,5.77
85.747,86.25698931958603,5.5
85.04,86.42085338506385,5.5
84.612,86.13023145511738,5.26
83.895,86.02141816370444,5.16
83.7,86.33536855428085,5.28
83.802,86.23917522810754,5.29
84.317,86.55819866577019,5.44
84.081,86.2637331900477,5.23
84.006,86.28561486445315,5.25
83.485,86.18162439674023,5.23
82.764,86.10733384799053,5.16
82.315,85.9540738820006,5.0
82.376,86.27643921292415,5.12
80.963,86.02910692024471,5.04
80.309,86.26029173882401,5.15
80.959,86.42500771930318,5.23
82.271,86.50861463301378,5.42
82.959,86.83350371335983,5.62
82.923,85.86670695698974,5.3
82.798,85.87928664871552,5.33
82.665,85.80906791423905,5.34
82.514,85.867487750085,5.23
82.495,85.7874588192564,5.24
81.949,85.71882976473597,5.07
81.87,85.55633060719678,5.0
82.463,85.29312455129576,4.71
81.735,84.50572852487143,4.14
80.451,84.52940020777208,4.05
79.884,84.54972325127383,3.98
78.518,85.23777591364487,4.08
77.125,85.15822762277884,3.92
76.834,85.01753071909536,3.92
68.722,85.31184779532973,4.01
70.32,85.44737159484778,4.5
68.605,85.18224618837145,4.22
69.953,85.12440418003412,4.29
71.156,85.5917018531466,4.85
71.55,84.84412465306602,4.24
70.326,84.86911715955296,4.25
69.512,84.65754817947085,4.53
70.334,84.40193069302339,4.39
72.233,84.59409425629373,4.55
75.324,84.7812236734441,4.71
75.356,84.36162414116905,4.58
75.272,84.1580835602517,4.54
75.195,84.5989401436939,4.72
75.948,84.55043991963993,4.74
77.128,84.70058984336455,4.84
77.746,84.83459812763778,4.79
78.975,83.93763703257208,3.83
78.451,83.91393800478232,3.93
78.41,83.81796336021385,4.12
78.268,83.61536380445878,4.16
77.509,83.51571976145641,4.08
76.185,83.4095296742348,4.02
75.857,83.71510613344903,4.24
75.89,83.4932459024313,4.12
75.857,83.65756354699239,4.18
75.421,83.55025849264297,4.01
76.005,84.33095019014605,4.3
77.443,84.46309215918735,4.5
78.326,84.56276176072473,4.51
77.974,84.39410796202525,4.39
77.949,84.23489291390126,4.39
78.033,83.93151196424533,4.25
78.0,83.82940273732669,4.15
77.927,83.65715852223519,4.09
75.655,83.51783306577859,3.83
74.915,83.26386921596064,3.59
71.941,83.06876932102772,3.37
70.848,82.93681073864751,3.29
68.107,83.05676541695728,3.28
66.982,83.10684260810844,3.09
69.529,83.33246153506977,3.38
73.174,83.09523204542025,3.34
72.326,83.09460788712936,3.22
72.258,83.23105617655486,3.17
72.515,83.2841932569062,3.32
72.863,83.32222869631902,3.37
73.086,83.29909488994262,3.4
73.851,83.5994833450942,3.38
74.286,83.38371339871341,3.15
74.31,83.28978995530544,3.07
73.719,83.42993358522845,3.08
73.568,83.31660738222095,3.02
73.142,83.29517975946281,2.99
73.123,83.55484193279692,3.12
73.164,83.42609931684409,3.09
73.175,83.39528054914365,3.1
73.167,83.22026857553004,3.14
72.875,83.22313521226673,3.02
72.714,83.33808137027489,3.12
72.611,83.21778703004978,3.04
73.079,83.34907860634061,3.12
73.664,83.54265878417206,3.28
73.77,83.2667353650167,3.2
74.158,83.5503263639656,3.28
74.831,83.69176704108492,3.36
75.453,83.59785050032559,3.4
77.383,80.2721079676883,3.45
79.199,83.82566227086504,3.51
80.043,83.68092383288669,3.44
79.58,83.83210743934744,3.53
80.501,83.91349386736704,3.49
80.281,83.69203278579012,3.32
80.251,83.75054125222817,3.46
80.285,83.77920038374502,3.54
80.927,83.71944660499777,3.47
81.308,83.8111404359621,3.47
82.713,83.87785706984471,3.57
83.098,83.87586762797312,3.56
82.583,83.67546903595037,3.43
82.343,83.84313854766656,3.51
82.259,84.02098214893104,3.63
84.081,84.12267879676598,3.68
84.004,83.59879838528053,3.56
83.322,83.40233023106137,3.52
83.128,83.41258988788523,3.61
82.781,83.41972499117486,3.58
82.225,82.86311749192586,3.02
79.955,82.95712511560822,3.14
79.155,82.8255819582064,3.05
79.034,82.65213043647665,3.09
78.402,82.78053930322656,3.13
78.019,82.63359014460382,3.06
77.484,82.5775209992517,3.02
73.764,82.30162873051997,2.92
73.475,82.39455817042787,3.01
74.375,82.54030442010406,3.04
74.316,82.44987946681246,3.0
74.339,82.56877890409011,3.06
74.271,82.61357595611798,3.07
74.325,82.44885424861515,3.0
73.719,82.35690276724621,2.84
72.923,82.56805701351732,3.03
72.383,82.49471872371474,3.0
71.85,81.94362307010762,2.89
71.122,81.8814786873553,2.9
68.955,81.95269459515141,2.77
67.36,82.61812955042254,2.66
62.718,84.16356294405077,2.54
57.957,83.72924519544777,2.51
27.736,84.13777760174169,2.16
30.534,83.31106736590688,2.16
27.632,83.81777369585272,2.01
