l1,b,t,x,a,func,time
23.796462709189136,11.019352880494488,4.335532436842718,2.882764157766311,3.0,0.20504477701972681,0.6331596374511719
54.42292252959518,27.634048072225646,5.412062833054428,1.0492233108281734,1.0,0.1695533800781777,1.5617740154266357
36.99551665480792,0.634116229139603,0.42531504503555806,7.593784905116596,2.0,0.294181762218712,0.05772209167480469
60.39200385961945,89.86283429088706,6.892213001423867,9.685665901169953,4.0,-1.0435849653592194e-14,3.006429672241211
62.572030410805404,65.97340220741576,1.8760422341876826,0.16162021525433,1.0,0.4481879399953136,0.8790216445922852
6.552885923981311,51.90031410979284,3.2535605111268326,9.07905246343391,1.0,-9.992007221626409e-16,0.3036630153656006
1.3167991554874137,139.4324334129032,2.1307907088319613,8.377768934071971,1.0,-2.220446049250313e-16,0.12243390083312988
83.746908209646,2.239793767108955,3.600045009695868,5.3029688370640375,4.0,0.436978781458108,4.150470972061157
25.935401432800763,103.44298565809706,8.557407673876478,6.486946331439771,3.0,-7.061018436615993e-14,1.7069177627563477
23.433096104669637,110.33135712206067,5.8737011817716835,3.183412063901435,4.0,1.2085161130760915e-09,0.5907347202301025
99.56448355104628,108.85587392759223,8.233711162519265,6.1784702028311465,2.0,7.438636230494067e-15,2.355191230773926
47.026350752244795,76.02615168630487,0.887660944242703,4.694444417244577,2.0,7.771561172376096e-16,0.19949603080749512
83.64614512743887,132.3964180498364,1.6577711292081998,1.9532688995020142,3.0,7.133820901217241e-09,0.7319426536560059
47.635320869933494,15.423052637553852,9.043863735404651,9.347292645415168,1.0,2.959709456825912e-06,1.0961089134216309
63.906814054416195,71.8705658965042,1.6568305221930324,3.2676010082797813,5.0,5.818931499970992e-05,0.6132543087005615
15.061642402352394,107.72605295535655,0.49180533012691763,9.266831686838927,5.0,3.4416913763379853e-15,0.43827319145202637
63.486065828518846,145.12317906917326,7.721577155934472,3.3075704198465927,1.0,3.3306690738754696e-16,1.151735544204712
86.80453071432967,21.157243228635846,3.1380604613365923,5.223223610540918,3.0,0.030953568891008733,2.630084753036499
52.31812103833013,126.77978992309811,7.148570941329709,6.906654959656971,2.0,-4.596323321948148e-14,1.610884666442871
74.12518562014903,129.58702477721562,4.020669637611348,1.2812648144688021,3.0,0.005198264934395498,3.3391571044921875
67.14114753695925,23.656244743992303,5.101008959668421,3.47272873922146,3.0,0.11185955053353099,4.0583720207214355
6.403143822699731,100.40795841851228,9.956011980608872,8.909075715961357,3.0,1.4988010832439613e-14,0.4139549732208252
75.82302462868174,56.08353687867369,7.317843685005963,9.649039399462861,5.0,2.778997327393214e-05,14.156032085418701
59.10995829313176,135.12359243637084,6.42077505246542,3.8218668611162867,2.0,1.110223311336526e-15,1.5123677253723145
30.126765951571233,68.3120398809229,4.584613504684311,7.48953745590618,4.0,-1.2875671353507908e-14,0.6258578300476074
3.1011751469749993,96.10017228937748,7.600110582720278,6.571052578206463,3.0,3.774758283725532e-15,0.2633547782897949
86.55272369789456,21.98554424998286,8.652892204080892,5.659680241450128,1.0,0.0011578520846180602,2.2261953353881836
47.27490886654668,34.93013962215392,6.987471048752778,5.712011013006433,2.0,1.4672657195446419e-05,1.1502821445465088
71.88239240658031,45.03379449496174,3.2432806497758526,2.120875104055667,3.0,0.04468435866282533,2.142247200012207
87.88128002554816,137.661183894472,7.513242943216534,0.7761750602023321,1.0,0.005169621150556257,2.5052907466888428
71.41294836112026,116.994711091757,4.234521625545033,1.779981129950432,4.0,0.006093722979222685,2.6813199520111084
92.10986675838745,109.38846063465766,9.834184448937265,5.459843646233748,1.0,3.219646771412954e-14,1.267981767654419
39.496340400074395,58.343948154897504,9.731108889531203,5.107967526620722,4.0,0.0006480783820053322,2.8533730506896973
80.09087709852282,108.10008842573579,9.632809361825567,1.92035649290763,2.0,0.0023068265886823083,5.994441747665405
44.46210560507606,68.26786681355838,1.1643664121687392,5.514629184669903,4.0,1.076916404501736e-14,0.2607076168060303
93.55867217045211,121.96709881221666,2.201070675528236,1.1124942432433471,1.0,3.8389012255261274e-09,0.6939830780029297
87.88666603380416,122.72825671256004,8.535071669751751,2.237263511823837,5.0,0.04367364040765148,39.82514405250549
9.745430973087721,130.94337230391497,0.9954830624924016,1.9907836929724443,2.0,-3.3306690738754696e-16,0.17654776573181152
13.59688602006689,78.36736970113158,4.84660216080822,2.148757602580452,5.0,0.00036673632555395217,0.41217827796936035
21.698694123313732,2.5536261750712494,3.0492717054314857,6.839065915798947,5.0,0.34611706750544524,0.5489170551300049
96.5480138898203,146.0985572249234,6.417059652312798,0.4799109847284788,1.0,0.059138743781546224,2.4223382472991943
43.616186662742926,61.61312178540507,5.124383540136237,3.311551441381133,1.0,-4.5090954245268916e-15,0.737107515335083
62.6648290866804,25.775508086431252,1.7353758784373274,9.819381284840473,2.0,1.4772840440071616e-14,0.2634773254394531
30.10261984255054,133.8635144978362,6.815110953295305,7.923903569060303,3.0,-4.0190073491430667e-14,1.551077127456665
50.72429838290595,121.24223006536494,8.432312131346615,9.52716530420228,5.0,-1.3122836024075937e-13,9.328709363937378
38.58662588449025,147.20314825268068,2.4799320567071126,2.248347138381741,1.0,1.1102230246251565e-15,0.4823038578033447
35.091048877018004,138.3512515520804,9.649480033120108,8.110878051207353,1.0,-2.930988785010413e-14,0.9527566432952881
58.50741074053635,9.631563433566948,8.35584711322317,8.321083203676547,2.0,0.07655148868415838,2.723839044570923
58.425179297019895,117.42094729834358,9.51328487800436,7.092496879864589,2.0,2.4424906541753444e-14,2.7459235191345215
90.4201770847775,32.18049461780958,5.618188450751655,2.160540468435015,2.0,0.12198621811104432,3.041882276535034
68.19821366349666,94.03562338854775,8.752923119040187,6.070276471035749,3.0,1.3169093142241817e-10,8.056857109069824
92.8945601200017,107.31154624625138,6.355037010095699,5.578818428833796,4.0,8.403117217298004e-08,4.8904197216033936
85.64005663967556,93.11299539183487,4.019543975089153,7.704049946911967,5.0,2.5952080089909883e-11,5.906898260116577
99.09896448688151,31.18563554922631,5.85504760461947,9.693275332585191,5.0,0.01270927354410642,20.387222051620483
67.12735421625182,77.04947299159033,0.7820435526017055,4.441670356171956,4.0,-1.99790484026868e-15,0.2589104175567627
16.309962197106977,149.92891931627565,7.187601659535547,1.54208842138999,4.0,1.189313909607628e-05,0.17035388946533203
86.06375331162683,106.2409210401605,1.368514483874853,7.06513694681912,1.0,-4.440892098500626e-15,0.5079236030578613
96.46329473090614,149.05093913992354,9.20411957584301,3.9707495493826848,1.0,3.597122599785507e-14,1.3191709518432617
90.46959845122366,3.6299385477530755,7.898051061264331,0.8782229203506509,1.0,0.4788482286498024,5.5795488357543945
56.91075034743235,8.016249527426627,2.752123024880709,4.627063130725252,1.0,0.024518229983270145,0.9523153305053711
71.38170201741993,116.57448850249625,0.33377137288700287,1.5292259000381114,3.0,3.999638924506518e-13,0.21188569068908691
21.11249836755983,40.11619643674094,1.4177248815126986,7.546436808135462,3.0,1.1102230246252024e-16,0.23987412452697754
83.16079302733542,37.87406163251563,5.345901003638537,4.136482348042165,4.0,0.0551166066849846,4.4684154987335205
57.35323523512847,108.33193288883639,1.5352155382789168,5.504067150566198,1.0,7.771561172376096e-16,0.47208428382873535
28.49574619862052,70.30482139910345,8.519736567004259,3.423130910402128,1.0,8.437754956436078e-15,0.8097212314605713
6.346057714522935,42.61193074306611,3.453451380086874,9.176468992772213,2.0,1.3169465518103607e-12,0.18860721588134766
85.39424884226801,4.334932270643216,4.10470885603986,6.63656744336488,5.0,0.3891746880918724,13.19685697555542
98.98060149215813,19.763364794208783,1.5308691545282416,9.264215305719501,2.0,2.673379797023794e-08,0.41248655319213867
8.851809310972836,25.267167027337774,6.181422760842661,5.847684205068088,5.0,0.0004973888932399018,0.3567183017730713
80.0595321257502,63.499283207618966,6.527577515652704,8.209420957764875,3.0,3.438711937659725e-10,6.1429383754730225
41.046182734590886,80.38995092343731,5.213800433536724,4.396447204903194,3.0,1.5211809279580867e-10,1.358314037322998
15.076537445280957,0.7806995854974297,1.1545252140845397,0.3139458027080533,5.0,0.4787400029582888,0.5104565620422363
29.38912468190622,10.877192955259417,8.229642286676862,4.560037516144431,5.0,0.29559794017625596,4.266198396682739
76.87918872773446,86.59296123557743,4.450876508604359,1.6293283154142213,3.0,0.02042749290057032,4.06477952003479
87.27670246282014,36.55227775285465,8.841491734799716,3.448162556060571,1.0,0.0013117160550732334,2.2522332668304443
4.419006112954338,12.91371936331956,8.39428497547818,9.224164569450501,5.0,0.000720627025407159,0.10776185989379883
61.453252853180864,6.887665355757577,9.605583239247649,5.9044867647654575,1.0,0.13147902585975652,2.423051118850708
4.49402434960362,67.01592251523087,7.3893769576047195,9.409734309583062,4.0,9.992007221626409e-16,0.24384689331054688
71.84404774485162,3.710342527965449,0.8852531282669385,1.140101167984271,3.0,0.4338682561703023,0.7564921379089355
33.09541460190075,60.718121250251315,4.228869444764571,9.291923420288292,1.0,9.2148511043888e-15,0.5250864028930664
88.0905307247358,19.087520562697907,0.2709057441329521,5.920484669144623,5.0,0.00011103026953730205,0.28042054176330566
98.06357568433395,93.27792251042949,6.642054839961055,0.4217421216187034,4.0,0.4437775398755176,12.777173280715942
50.5420373648044,133.01561346037448,6.251182562680487,2.9859388288134614,2.0,5.021117015421053e-15,1.1619858741760254
99.85089453757764,58.62507306324464,7.608829711839279,2.3580730131310865,2.0,0.027506216152617526,5.725797414779663
30.9670053476339,44.25816796334546,3.6122488726637436,8.110643294436118,1.0,-2.220446049250313e-15,0.48956918716430664
7.69707047054119,67.71269330473795,8.419113354943178,4.77068522176311,1.0,4.440892098500626e-15,0.4373636245727539
59.976280879660074,25.5136808847178,8.400262951885637,6.264517537182065,1.0,1.6767184040623544e-06,1.1192445755004883
3.1377762175317736,50.38968425156285,1.101647318244272,1.0294416332685719,1.0,8.300285865274861e-16,0.058936357498168945
19.73848564284194,83.75144409655363,9.42232135625758,1.2605994978244572,2.0,0.003356004264564519,0.8212885856628418
40.79361356169908,81.3243989251315,2.3000839351064717,7.776524945861306,2.0,6.439293542825908e-15,0.2842833995819092
61.04671229673415,16.427991354094836,1.4396253063062703,7.156050376541819,5.0,0.01427665017572668,0.8981664180755615
15.619899101356472,14.633002176938136,3.4055177269707917,6.962733655424394,1.0,1.3709405904041803e-13,0.39659833908081055
4.243582472120422,111.3143455290163,7.8673899511010115,6.741543635174479,4.0,-2.4424906541753444e-15,0.25513124465942383
86.77790339277223,123.26467616366213,6.522226773377298,9.99764667796685,5.0,-1.7896782845830136e-13,15.248144626617432
31.383051991609168,59.20900902597241,5.92678445863822,9.839867635639157,3.0,-2.5535129566367282e-14,1.0340337753295898
95.8659426408455,2.865110527408193,6.996297290330649,2.4134794294784925,1.0,0.43190085708832887,4.460621356964111
89.66596414276016,43.6955721762701,3.1324039566190565,3.746724641977722,1.0,5.422161086119274e-10,0.7142796516418457
37.77892394121827,86.91298854967629,0.9902437515590479,1.8758463555179405,5.0,1.0441817350389014e-05,0.3069920539855957
46.040963284590475,68.72708117545798,2.4308660456254616,8.509180645421782,5.0,3.7636750455916306e-14,0.7741878032684326
52.00729845925639,27.97725814646805,1.776115690594341,1.4005513663592073,5.0,0.24530522589622183,1.1093883514404297
