0,1,2,3,4,5,6
23.794619377696723,123.59298047014539,2.9917636692141736,4.282847752431509,3.0,3.2533913435568202e-09,7.739221572875977
74.15873113252195,50.50816987663653,5.407970490431494,4.695349188144779,3.0,-0.004796091764926692,264.81725692749023
76.97335756564178,87.19615644067208,1.616960980992671,4.3984593622462835,2.0,8.806906292278822e-11,4.845180511474609
67.6730929113835,132.35090989517047,1.0877963532282187,0.3313345366632241,5.0,0.1689997561093263,3.026533842086792
43.27951838579446,93.49521579782623,0.5425403766828152,3.5662222862836916,4.0,1.0546446452870853e-08,3.8138277530670166
53.377223966129975,100.70641924581173,8.183904485185353,4.084563370476255,1.0,-0.06766791176354175,398.2922902107239
7.839621660428431,40.44392976941044,0.6492106353654403,3.401733670946771,2.0,-8.548702540637407e-15,2.4958274364471436
13.074856658785627,102.53257381751129,9.783949694459086,2.308594483268404,1.0,-3.2243931498783045e-15,7.221160411834717
8.45771428317782,34.906101460964805,2.7178404111290755,4.215085708278611,1.0,5.506049914640415e-14,5.920379877090454
56.85793039310123,16.094374388103454,5.995719167178547,4.755172038546267,2.0,0.04773877054442292,354.56896805763245
