loss,mu,sigma,l2,muV,sigmaV,eta,l1,b,a
-466.61743685561174,-0.19047941837465937,0.20502785026967166,99.39293047763039,-0.0011218529199639574,0.037963689415337995,0.08394666101729739,16.725562990478483,39.45839952479961,3
-466.41950747163037,-0.16881443753037495,0.1602877158320561,100.0,-0.0028615492128383265,0.03678184313292296,0.2082172272545636,31.195537022516213,11.379383745183212,1
-465.0738126644761,0.24934973888035605,0.17395308212634664,95.20079723484912,-0.0008776221273989497,0.03806185410374474,0.14690202634038302,30.530268638838464,30.784980693035777,4
-463.9924897464885,-0.25864950649816565,0.23593581348352016,78.46256362597688,-0.0029290749355726908,0.041492028226371575,0.0005235548694572448,35.669492428897826,44.26535980764797,2
