loss,mu,sigma,l2,muV,sigmaV,eta,l1,b,a
-1334.973545013197,-0.11278217906692808,0.36508817870965693,79.10575001844867,-0.0018915801904934842,0.03651724199498256,0.2195909553570653,8.132574605268374,46.00987940038013,4
-1334.48974387701,0.21537460763608363,0.40385431671413397,49.04865970151084,-0.00046191801754446584,0.0423330730808657,0.3905848180087852,24.222831277672896,28.898270318902917,1
-1334.1534357771245,0.18668996579178732,0.40459292908015754,45.832843197331385,-0.0014048512307411783,0.04286005534097104,0.25423372927828347,8.614639363085857,20.03368487236159,2
-1333.2730763543605,0.3332804733088135,0.41490595682638254,29.299252924972457,-0.0017458541801161315,0.04823054288158954,0.1389964143383156,22.3100119627086,15.546963473317476,3
